id;parent_id;name;region_id
5858;974;Отделение Пенсионного фонда Российской Федерации Москва и Московская область;63
5859;974;Отделение Пенсионного фонда Российской Федерации Мурманская область;65
5860;974;Отделение Пенсионного фонда Российской Федерации Ненецкий автономный округ;102
5861;974;Отделение Пенсионного фонда Российской Федерации Нижегородская область;66
5862;974;Отделение Пенсионного фонда Российской Федерации Новгородская область;67
5863;974;Отделение Пенсионного фонда Российской Федерации Новосибирская область;68
5864;974;Отделение Пенсионного фонда Российской Федерации Омская область;69
5865;974;Отделение Пенсионного фонда Российской Федерации Оренбургская область;105
5866;974;Отделение Пенсионного фонда Российской Федерации Орловская область;70
5867;974;Отделение Пенсионного фонда Российской Федерации Пензенская область;72
5868;974;Отделение Пенсионного фонда Российской Федерации Пермский край;29
5869;974;Отделение Пенсионного фонда Российской Федерации Приморский край;74
5870;974;Отделение Пенсионного фонда Российской Федерации Псковская область;75
5871;974;Отделение Пенсионного фонда Российской Федерации Ростовская область;76
5872;974;Отделение Пенсионного фонда Российской Федерации Рязанская область;103
5873;974;Отделение Пенсионного фонда Российской Федерации Самарская область;77
5874;974;Отделение Пенсионного фонда Российской Федерации Санкт-Петербург и Ленинградская область;1
5875;974;Отделение Пенсионного фонда Российской Федерации Саратовская область;79
5876;974;Отделение Пенсионного фонда Российской Федерации Республика Саха (Якутия);92
5877;974;Отделение Пенсионного фонда Российской Федерации Сахалинская область;94
5878;974;Отделение Пенсионного фонда Российской Федерации Свердловская область;80
5879;974;Отделение Пенсионного фонда Российской Федерации Республика Северная Осетия — Алания;17
5880;974;Отделение Пенсионного фонда Российской Федерации Смоленская область;100
5881;974;Отделение Пенсионного фонда Российской Федерации Ставропольский край;81
5882;974;Отделение Пенсионного фонда Российской Федерации Тамбовская область;82
5883;974;Отделение Пенсионного фонда Российской Федерации Республика Татарстан;18
5884;974;Отделение Пенсионного фонда Российской Федерации Тверская область;101
5885;974;Отделение Пенсионного фонда Российской Федерации Томская область;106
5886;974;Отделение Пенсионного фонда Российской Федерации Республика Тува (Тыва);85
5887;974;Отделение Пенсионного фонда Российской Федерации Тульская область;84
5888;974;Отделение Пенсионного фонда Российской Федерации Тюменская область;86
5889;974;Отделение Пенсионного фонда Российской Федерации Удмуртская республика;20
5890;974;Отделение Пенсионного фонда Российской Федерации Ульяновская область;88
5891;974;Отделение Пенсионного фонда Российской Федерации Хабаровский край;32
5892;974;Отделение Пенсионного фонда Российской Федерации Республика Хакасия;21
5893;974;Отделение Пенсионного фонда Российской Федерации Ханты-Мансийский автономный округ — Югра;108
5894;974;Отделение Пенсионного фонда Российской Федерации Челябинская область;89
5895;974;Отделение Пенсионного фонда Российской Федерации Чеченская республика;90
5896;974;Отделение Пенсионного фонда Российской Федерации Чувашская республика;91
5897;974;Отделение Пенсионного фонда Российской Федерации Чукотский автономный округ;95
5898;974;Отделение Пенсионного фонда Российской Федерации Ямало-Ненецкий АО;104
5899;974;Отделение Пенсионного фонда Российской Федерации Ярославская область;107
5900;3901;ФКУ СИЗО-1 УФСИН России по Республике Алтай;6
5901;3916;ФКУ Отдел по конвоированию УФСИН России по Ивановской области											;99
5902;3916;ФКУ ОИК-11 УФСИН России по Ивановской области;99
5903;3951;Федеральное казенное профессиональное образовательное учреждение № 37;75
5904;3951;Федеральное казенное профессиональное образовательное учреждение - 38;75
5905;3951;Федеральное казенное профессиональное образовательное учреждение - 39;75
5906;3951;Федеральное Казенное Учреждение Исправительная Колония - 2;75
5907;3951;Федеральное Казенное Учреждение Исправительная Колония - 3;75
5908;3951;Федеральное Казенное Учреждение Исправительная Колония - 4;75
5909;3951;Федеральное Казенное Учреждение Исправительная Колония - 5;75
5910;3951;Федеральное Казенное Учреждение Исправительная Колония  - 6;75
5911;3951;Федеральное Казенное Учреждение Отдел по Конвоированию УФСИН России по Псковской Области;75
5912;3951;Уголовно-Исполнительная Инспекция УФСИН России по Псковской Области;75
5913;3951;Федеральное Казенное Учреждение Следственный Изолятор - 1;75
5914;3951;Федеральное Казенное Учреждение Следственный Изолятор - 2;75
5915;3951;Федеральное Казенное Учреждение Невельская Воспитательная Колония;75
5916;962;Акционерное общество «Федеральная корпорация по развитию малого и среднего предпринимательства» (Корпорация МСП);NULL
5917;3952;ФКУ ИК-1 ГУФСИН России по Ростовской области;76
5918;3952;Федеральное казенное учреждение исправительная колония 2 по Ростовской области;76
5919;3952;Федеральное казенное учреждение исправительная колония 5 по Ростовской области;76
5920;3952;Федеральное казенное учреждение исправительная колония 9 по Ростовской области;76
5921;3952;Федеральное казенное учреждение исправительная колония 10 по Ростовской области;76
5922;3952;Федеральное казенное учреждение исправительная колония 12 по Ростовской области;76
5923;3952;Федеральное казенное учреждение исправительная колония 14 по Ростовской области;76
5924;3952;Федеральное казенное учреждение исправительная колония 15 по Ростовской области;76
5925;3952;Федеральное казенное учреждение исправительная колония 18 по Ростовской области;76
5926;3952;Федеральное казенное учреждение Азовская воспитательная колония по Ростовской области;76
5927;3952;Федеральное казенное учреждение колония поселения 8 по Ростовской области;76
5928;3952;Федеральное казенное лечебно-профилактическое учреждение межобластная туберкулезная больница 19;76
5929;3952;Федеральное казенное учреждение лечебное исправительное учреждение 20  по Ростовской области;76
5930;3952;Федеральное казенное учреждение следственный изолятор  1 по Ростовской области;76
5931;3952;Федеральное казенное учреждение следственный изолятор 2 по Ростовской области;76
5932;3952;Федеральное казенное учреждение следственный изолятор 3 по Ростовской области;76
5933;3952;Федеральное казенное учреждение следственный изолятор 4 по Ростовской области;76
5934;3952;Федеральное казенное учреждение следственный изолятор 5 по Ростовской области;76
5935;3952;ФКУ Уголовно-исполнительная инспекция по Ростовской области ;76
5936;3952;Федеральное казенное образовательное учреждение дополнительного профессионального образования  - Учебный центр главного управления федеральной службы исполнения наказаний по Ростовской области;76
5937;3952;Отдел специального назначения Мангуст гуфсин России по Ростовской области;76
5938;3952;Федеральное казенное учреждение отдел по конвоированию по Ростовской области;76
5939;3952;Культурный центр учебного центра по Ростовской области;76
5940;3952;Федеральное казенное учреждение центр инженерно-технического обеспечения и вооружения по Ростовской области;76
5941;3952;федеральное казенное учреждение здравоохранения медико-санитарная часть 61по Ростовской области;76
5942;187;Органы исполнительной власти Приморского края;NULL
5943;5942;Департамент труда и социального развития;74
5944;259;Органы исполнительной власти Москвы;63
5945;5944;Главное архивное управление города Москвы;63
5947;5944;Главное контрольное управление города Москвы;63
5948;5944;Государственная жилищная инспекция города Москвы;63
5949;5944;Государственная инспекция города Москвы по качеству сельскохозяйственной продукции, сырья и продовольствия;63
5950;5944;Государственная инспекция по контролю за использованием объектов недвижимости города Москвы;63
5951;5944;Департамент внешнеэкономических и международных связей города Москвы;63
5952;5944;Департамент города Москвы по конкурентной политике (тендерный комитет);63
5953;5944;Департамент городского имущества города Москвы;63
5954;5944;Департамент градостроительной политики города Москвы;63
5955;5944;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;63
5956;5944;Департамент здравоохранения города Москвы;63
5957;5944;Департамент информационных технологий города Москвы;63
5958;5944;Департамент капитального ремонта города Москвы;63
5959;5944;Департамент культурного наследия города Москвы;63
5960;5944;Департамент культуры города Москвы;63
5961;5944;Департамент предпринимательства и инновационного развития города Москвы;63
5962;5944;Департамент национальной политики и межрегиональных связей Москвы;63
5963;5944;Департамент образования и науки города Москвы;63
5964;5944;Департамент по делам гражданской обороны, чрезвычайным ситуациям и пожарной безопасности города Москвы;63
5965;5944;Департамент природопользования и охраны окружающей среды города Москвы;63
5966;5944;Департамент развития новых территорий города Москвы;63
5967;5944;Департамент региональной безопасности и противодействия коррупции города Москвы;63
5968;5944;Департамент средств массовой информации и рекламы города Москвы;63
5969;5944;Департамент строительства города Москвы;63
5970;5944;Департамент топливно-энергетического хозяйства города Москвы (упразднен 07.03.2017);63
5971;5944;Департамент торговли и услуг города Москвы;63
5972;5944;Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы;63
5973;5944;Департамент труда и социальной защиты населения города Москвы;63
5974;5944;Департамент спорта города Москвы;63
5975;5944;Департамент территориальных органов исполнительной власти города Москвы;63
5976;5944;Департамент финансов города Москвы;63
5977;5944;Департамент экономической политики и развития города Москвы;63
5978;5944;Комитет ветеринарии города Москвы;63
5979;5944;Комитет города Москвы по обеспечению реализации инвестиционных проектов в строительстве и контролю в области долевого строительства;63
5980;5944;Комитет города Москвы по ценовой политике в строительстве и государственной экспертизе проектов;63
5981;5944;Комитет государственного строительного надзора города Москвы;63
5982;5944;Комитет государственных услуг города Москвы;63
5983;5944;Комитет общественных связей и молодежной политики города Москвы;63
5984;5944;Комитет по архитектуре и градостроительству города Москвы;63
5985;5944;Московская административная дорожная инспекция;63
5986;5944;Объединение административно-технических инспекций города Москвы;63
5987;5944;Региональная энергетическая комиссия города Москвы (упразднена 22.03.2016);63
5988;5944;Управление делами мэра и правительства Москвы;63
5989;5944;Управление записи актов гражданского состояния города Москвы;63
5990;5944;Управление по обеспечению деятельности мировых судей города Москвы;63
5991;3901;ФКУ ИК-1 УФСИН России по Республике Алтай;6
5992;3901;ФКУ КП-3 УФСИН России по Республике Алтай;6
5993;3901;ФКУ ИК-2 УФСИН России по Республике Алтай;6
5994;3901;ФКУ УИИ УФСИН России по Республике Алтай;6
5995;3901;ФКП образовательное учреждение № 276 ФСИН России;6
6041;3912;Исправительная колония 1;42
6042;3912;Исправительная колония 2;42
6043;3912;Исправительная колония 3;42
6044;3912;Исправительная колония 5;42
6045;3912;Исправительная колония 12;42
6046;3912;Исправительная колония 17;42
6047;3912;Исправительная колония 20;42
6048;3912;Колония-поселение 6;42
6049;3912;Колония-поселение 7;42
6050;3912;Следственный изолятор 2;42
6051;3912;Следственный изолятор 3;42
6052;3912;Межобластная больница для осужденных 10;42
6053;3912;Управление по конвоированию;42
6054;3912;Уголовно-исполнительная инспекция;42
6055;3912;Медико-санитарная часть 35;42
6056;3966;"Федеральное казенное учреждение \Исправительная колония\"" № 1 Управления Федеральной службы исполнения наказаний по Республике Тыва»""";85
6057;3966;Федеральное казенное учреждение «Лечебное исправительное учреждение № 2 Управления Федеральной службы исполнения наказаний по Республике Тыва»;85
6058;3966;Федеральное казенное учреждение Колония-поселение № 3 Управления Федеральной службы исполнения наказаний по Республике Тыва;85
6059;3966;Федеральное казенное учреждение Исправительная колония № 4 Управления Федеральной службы исполнения наказаний по Республике Тыва;85
6060;3966;Федеральное казенное учреждение Следственный изолятор № 1 Управления Федеральной службы исполнения наказаний по Республике Тыва»;85
6061;3966;"Федеральное казенное учреждение \Центр инженерно-технического обеспечения и вооружения Управления Федеральной службы исполнения наказаний по Республике Тыва\""";85
6062;3966;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ \ОТДЕЛ ПО КОНВОИРОВАНИЮ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ ТЫВА\""";85
6063;3966;Уголовно-исполнительная инспекция  Управления Федеральной службы исполнения наказаний по Республике Тыва;85
6064;3966;ФЕДЕРАЛЬНОЕ КАЗЕННОЕ  ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ  УЧРЕЖДЕНИЕ №304 ФСИН России;85
6065;3912;Образовательное учреждение №10;42
6066;3912;Образовательное учреждение №11;42
6067;3912;Образовательное учреждение №12;42
6068;3912;Образовательное учреждение №13;42
6069;3912;Образовательное учреждение №14;42
6070;3912;Образовательное учреждение №78;42
6071;3912;Жилищно-коммунальное управление;42
6072;598;Департамент стратегии, анализа и прогноза;NULL
6100;598;Правовой департамент;NULL
6101;464;Федеральная служба  войск национальной гвардии Российской Федерации;NULL
6103;598;Департамент аттестации научных и научно-педагогических работников;NULL
6104;598;Департамент бухгалтерского учета;NULL
6105;598;Департамент государственной политики в сфере защиты прав детей;NULL
6106;598;Департамент информационной политики;NULL
6107;598;Международный департамент;NULL
6108;598;Департамент управления программами и конкурсных процедур;NULL
6109;598;Департамент государственной политики в сфере общего образования;NULL
6110;598;Департамент науки и технологий;NULL
6111;598;Департамент финансов, организации бюджетного процесса, методологии и экономики образования и науки;NULL
6112;598;Департамент государственной политики в сфере воспитания детей и молодёжи;NULL
6113;598;Департамент государственной политики в сфере высшего образования;NULL
6115;598;Департамент государственной политики в сфере подготовки рабочих кадров и ГПО;NULL
6116;598;Департамент государственной службы, кадров и управления делами;NULL
6117;598;Департамент управления сетью подведомственных организаций;NULL
6118;598;Отдел защиты государственной тайны;NULL
6119;626;Судебный департамент при Верховном Суде РФ;NULL
6120;214;Агентство по имуществу Калининградской области;46
6121;1535;Совет депутатов городского округа Подольск;64
6122;870;ФГБОУ ВПО «Дагестанский государственный педагогический университет»;59
6123;870;"ФГБОУ ВПО \Московский государственный технический университет им. Н.Э. Баумана\""";63
6124;870;"ФГБОУ ВПО \Казанский государственный энергетический университет\""";18
6125;870;ФГБОУ ВО Оренбургский государственный педагогический университет;105
6126;870;ФГБОУ ВПО «Ивановский государственный политехнический университет»;99
6127;870;"ФГАОУ ВПО \Дальневосточный федеральный университет\""";74
6128;870;"ФГБОУ ВПО \Владивостокский государственный университет экономики и сервиса\""";74
6129;870;"ФГБУ ВПО \Санкт-петербургский государственный технологический институт (технический университет)\""";1
6130;870;"ФГБОУ ВО \Санкт-Петербургский государственный экономический университет\""";1
6131;870;"ФГБОУ ВПО \Высшая школа народных искусств (академия)\""";1
6132;870;"ФГБОУ ВПО \Санкт-Петербургский государственный морской технический университет\""";1
6133;870;"ФГАОУ ВО \Санкт-Петербургский национальный исследовательский университет информационных технологий;СПб НИУ информационных технологий, механики и оптики
6134;870;"ФГБОУ ВПО \Санкт-Петербургский государственный университет промышленных технологий и дизайна\""";1
6135;870;"ФГБОУ ВПО \Балтийский государственный технический университет \""Военмех\"" им. Д.В. Устинова\""";1
6136;870;Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина);1
6137;870;"ФГБУ ВПО \Государственная полярная академия\"" (присоединена 10.12.2015 к «Российский государственный гидрометеорологический университет»)""";1
6138;870;"ФГБОУ ВПО \Санкт-Петербургский государственный торгово-экономический университет\"" (присоединён 25.12.2015 к \""Санкт-Петербургский политехнический университет Петра Великого\"")""";1
6139;870;"ФГАОУ ВО \Санкт-Петербургский политехнический университет Петра Великого\""";1
6140;870;ФГБОУ ВО «Санкт-Петербургский государственный архитектурно-строительный университет»;1
6141;870;"ФГБОУ ВПО \Российский государственный гидрометеорологический университет\""";1
6142;870;"ФГБОУ ВО \Санкт-Петербургский государственный лесотехнический университет имени С.М.Кирова\""";1
6143;870;"ФГБОУ ВПО \Российский государственный педагогический университет им. А.И. Герцена\""";1
6144;870;ФГБОУ ВО «Санкт-Петербургская государственная художественно-промышленная академия имени А. Л. Штиглица»;1
6145;870;ФГБОУ ВО Омский государственный университет имени Ф.М. Достоевского;69
6146;870;"ФГБОУ ВО \Омский государственный технический университет\""";69
6147;870;"ФГБОУ ВПО \Дальневосточный государственный гуманитарный университет\"" (присоединён 06.02.2015 к ТОГУ)""";32
6148;870;"ФГБОУ ВПО \Омский государственный институт сервиса\"" (в марте 2016 года присоединён к ОмГТУ как Институт дизайна и технологий)""";69
6149;870;"ФГБОУ ВО \Сибирский государственный автомобильно-дорожный университет (СибАДИ)\""";69
6150;870;ФГБОУ ВО Омский государственный педагогический университет;69
6151;870;"ФГБОУ ВПО \Ростовский государственный экономический университет (РИНХ)\""";76
6152;870;"ФГБОУ ВПО \Ростовский государственный строительный университет\"" (присоединён к ДГТУ 15.04.2016)""";76
6153;870;"ФГБОУ ВПО \Донской государственный технический университет\""";76
6154;870;"ФГБУ ВПО \Сахалинский государственный университет\""";94
6155;870;ФГБОУ ВО Чувашский государственный педагогический университет имени И.Я. Яковлева;91
6156;870;ФГБОУ ВО Чувашский государственный университет имени Н.Я. Ульянова;91
6158;870;"ФГБОУ ВПО \Самарский государственный технический университет\""";77
6159;870;"ФГБОУ ВО \Поволжский государственный университет сервиса\""";77
6160;870;"ФГБОУ ВО \Тольяттинский государственный университет\""";77
6161;870;"ФГБОУ ВО \Самарский государственный социально-педагогический университет\""";77
6162;870;ФГБОУ ВО «Самарский государственный экономический университет»;77
6163;870;"ФГАОУ ВО \Самарский национальный исследовательский университет имени академика С.П. Королева\""";77
6164;870;ФГБОУ ВО «Уфимский государственный нефтяной технический университет»;4
6165;870;ФГБОУ ВО «Уфимский государственный авиационный технический университет»;4
6166;870;"ФГБОУ ВПО \Башкирский государственный университет\""";4
6167;870;ФГБОУ ВО «Уфимский государственный университет экономики и сервиса» ;4
6168;870;"ФГБОУ ВПО \Тамбовский государственный технический университет\""";82
6169;870;"ФГБОУ ВПО \Тамбовский государственный университет имени Г.Р. Державина\""";82
6170;870;ФГБОУ ВО «Ижевский государственный технический университет имени М.Т. Калашникова»;20
6171;870;ФГБОУ ВПО «Глазовский государственный педагогический институт имени В.Г. Короленко»;20
6172;870;"ФГБОУ ВПО \Удмуртский государственный университет\""";20
6173;870;ФГБОУ ВО Национальный исследовательский Мордовский государственный университет имени Н. П. Огарева;62
6174;870;ФГБОУ ВО Новгородский государственный университет имени Ярослава Мудрого;67
6175;870;"ФГБОУ ВО \Томский государственный архитектурно-строительный университет\""";106
6176;870;"ФГБОУ ВПО \Московский государственный гуманитарный университет имени М.А. Шолохова\"" (присоединён к МПГУ в 2015 году)""";63
6177;870;"ФГБОУ ВПО \Томский государственный педагогический университет\""";106
6178;870;"ФГАОУ ВО \Национальный исследовательский Томский политехнический университет\""";106
6179;870;ФГБОУ ВПО «Томский государственный университет систем управления и радиоэлектроники»;106
6180;870;ФГБОУ ВО Нижегородский государственный технический университет имени Р.Е. Алексеева;66
6181;870;ФГБОУ ВО Нижегородский государственный лингвистический университет имени Н.А.Добролюбова;66
6182;870;ФГБОУ ВО Нижегородский государственный архитектурно-строительный университет;66
6183;870;ФГБОУ ВО Нижегородский государственный педагогический университет имени Козьмы Минина (Мининский университет);66
6184;870;ФГБОУ ВПО «Брянский государственный технический университет»;35
6185;870;"ФГБОУ ВО \Брянский государственный инженерно-технологический университет\""";35
6186;870;ФГБОУ ВПО «Брянский государственный университет имени академика И.Г. Петровского»;35
6187;870;ФГБОУ ВО «Уральский государственный юридический университет»;80
6188;870;"ФГАОУ ВО \Российский государственный профессионально-педагогический университет\""";80
6189;870;"ФГБОУ ВО \Уральский государственный горный университет\""";80
6190;870;"ФГБУ ВПО \Уральский государственный лесотехнический университет\""";80
6191;870;ФГБОУ ВО «Уральский государственный архитектурно-художественный университет»;80
6192;870;"ФГБОУ ВПО \Уральский государственный педагогический университет\""";80
6193;870;Федеральное государственное автономное образовательное учреждение высшего образования «Национальный исследовательский ядерный университет «МИФИ»;63
6194;870;"ФГБОУ ВО \Уральский государственный  экономический университет\""";80
6195;870;"ФГБОУ ВПО \Воронежский государственный педагогический университет\""";43
6196;870;"ФГБОУ ВО \Воронежский государственный университет инженерных технологий\""";43
6197;870;"ФГБОУ ВО \Воронежский государственный технический университет\""";43
6198;870;ФГБОУ ВО «Воронежский государственный архитектурно-строительный университет»;43
6199;870;"ФГБОУ ВО \Воронежский государственный университет\""";43
6200;870;"ФГБОУ ВО \Воронежский государственный лесотехнический университет имени Г.Ф. Морозова\""";43
6201;870;ФГБОУ ВО Липецкий государственный педагогический университет имени П.П. Семенова-Тян-Шанского;57
6202;870;ФГБОУ ВО Елецкий государственный университет имени И.А. Бунина;57
6203;870;ФГБОУ ВО Липецкий государственный технический университет;57
6204;870;ФГБОУ ВО Гжельский государственный университет;64
6205;870;ФГБОУ ВПО Пущинский государственный естественно-научный институт;64
6206;870;ФГБОУ ВО Мытищинский филиал МГТУ им. Н. Э. Баумана;63
6207;870;"ФГБОУ ВПО \Российский государственный университет туризма и сервиса\""";64
6208;870;ФГБОУ ВО «Арктический государственный институт культуры и искусств»;92
6209;870;"ФГАОУ ВПО \Северо-Восточный федеральный университет имени М. К. Аммосова\""";92
6210;870;"ФГБОУ ВПО \Тихоокеанский государственный университет\""";32
6211;870;"ФГБОУ ВПО \Комсомольский-на-Амуре государственный технический университет\""";32
6212;870;"ФГБОУ ВПО \Амурский гуманитарно-педагогический государственный университет\""";32
6213;870;"ФГБОУ ВО \Хабаровский государственный университет экономики и права\""";32
6214;870;"ФГБОУ ВПО \Саратовский государственный технический университет имени Ю.А. Гагарина»""";79
6215;870;ФГБОУ ВО «Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского»;79
6216;870;"ФГБОУ ВПО \Вологодский государственный университет\""";42
6217;870;"ФГБОУ ВПО \Череповецкий государственный университет\""";42
6218;870;"ФГБОУ ВО \Горно-Алтайский государственный университет\""";6
6219;870;ФГБОУ ВПО «Алтайский государственный университет»;24
6220;870;ФГБОУ ВО Кузбасский государственный технический университет имени Т.Ф. Горбачева;50
6221;870;ФГБОУ ВО Кемеровский государственный университет;50
6222;870;"ФГБОУ ВО \Кемеровский технологический институт пищевой промышленности (университет)\"" (1 февраля 2018 года КемТИПП стал структурным подразделением опорного университета Кузбасса)""";50
6223;870;ФГБОУ ВО Сибирский государственный индустриальный университет;50
6224;870;ФГБОУ ВО Петрозаводский государственный университет;12
6225;870;ФГБОУ ВО Южно-Уральский государственный университет (национальный исследовательский университет);89
6226;870;ФГБОУ ВО Челябинский государственный университет;89
6227;870; ФГБОУ ВО Южно-Уральский государственный гуманитарно-педагогический университет;89
6228;870;ФГБОУ ВО Магнитогорский государственный технический университет имени Г.И. Носова;89
6229;870;ФГБОУ ВО Пермский государственный гуманитарно-педагогический университет;29
6230;870;ФГБОУ ВО «Пермский государственный национальный исследовательский университет»;29
6231;870;"ФГБОУ ВО \Пермский национальный исследовательский политехнический университет\"" """;29
6232;870;ФГБОУ ВО «Ивановский государственный энергетический университет имени В.И. Ленина»;99
6233;870;"ФГБОУ ВО \Ивановский государственный химико-технологический университет\""";99
6234;870;"ФГБОУ ВПО \Ивановский государственный университет\""";99
6235;870;ФГБОУ ВО  Рыбинский государственный авиационный технический университет имени П.А. Соловьева;107
6236;870;ФГБОУ ВО Ярославский государственный университет имени П.Г. Демидова;107
6237;870;ФГБОУ ВО Ярославский государственный технический университет;107
6238;870;ФГБОУ ДПО «Государственная академия промышленного менеджмента имени Н.П. Пастухова»;107
6239;870;ФГБОУ ВО Ярославский государственный педагогический университет имени К.Д. Ушинского;107
6240;870;ФГБОУ ВО Иркутский национальный исследовательский технический университет;45
6241;870;ФГБОУ ВО «Иркутский государственный университет»;45
6242;870; ФГБОУ ВО Братский государственный университет;45
6243;870;ФГБОУ ВО Марийский государственный университет;61
6244;870;ФГБОУ ВО Поволжский государственный технологический университет;61
6245;870;ФГБОУ ВО Сочинский государственный университет;27
6246;870;ФГБОУ ВО Кубанский государственный технологический университет;27
6247;870;ФГБОУ ВО Кубанский государственный университет;27
6249;870;ФГБОУ ВО «Новосибирский государственный педагогический университет»;68
